RootID,Self-assessment,Root,mnemonics,"all derivativies ( Formula column, do not edit)",me- group,me -- kan,ber-,per- group,di-,ter-,ke-,-nya,-kan,se-,idion,peribahasa,Gabungan,synonym,turunan,#N/A,Spelling_L1,OtherLang,Level_LCC_L1,Level_OS_L1,Level_AKD_L1,CEFR,Root wihtout meaning,chatGPT-Find derivaties,kbbi url,wikitonary,word in original language,#N/A,#N/A
6777,,cadas,,"cadas -      (n) rocky ground; rock; stone


",cadas -      (n) rocky ground; rock; stone,,,,,,,,,,,,,,,,BK,SUN,40000,80000,17000,B2U,cadas,Can you list all derivatives of the Indonesian root wordcadas,https://kbbi.kemdikbud.go.id/entri/cadas,https://en.wiktionary.org/wiki/cadas#Indonesian,,,
6778,,ganggang,,"ganggang -      (v) warm oneself by a fire; (n) gap; int...


",ganggang -      (v) warm oneself by a fire; (n) gap; int...,,,,,,,,,,,,,,,,BK,NotE,35000,20000,35000,B2U,ganggang,Can you list all derivatives of the Indonesian root wordganggang,https://kbbi.kemdikbud.go.id/entri/ganggang,https://en.wiktionary.org/wiki/ganggang#Indonesian,,,
6779,,liuk,,"meliuk-liuk -      (v) bend over
meliuk -      (v) bow; bend; twist; turn sideways; wri...
liukan -      (n) bend
",meliuk-liuk -      (v) bend over,meliuk -      (v) bow; bend; twist; turn sideways; wri...,,,liukan -      (n) bend,,,,,,,,,,,,BK,NotE,50000,100000,40000,B2U,liuk,Can you list all derivatives of the Indonesian root wordliuk,https://kbbi.kemdikbud.go.id/entri/liuk,https://en.wiktionary.org/wiki/liuk#Indonesian,,,
6780,,becus,,"becus -      (adj) (colq) (JAV) capable; competent
ketidakbecusan -      (n) (colq) (JAV) incompetence; inability

",becus -      (adj) (colq) (JAV) capable; competent,ketidakbecusan -      (n) (colq) (JAV) incompetence; inability,,,,,,,,,,,,,,,BK,JAV,35000,17000,24000,B2U,becus,Can you list all derivatives of the Indonesian root wordbecus,https://kbbi.kemdikbud.go.id/entri/becus,https://en.wiktionary.org/wiki/becus#Indonesian,,,
6781,,kuntum,,"kuntum -      (n) a plant bud; a flower bud ready to o...
menguntum -      (v) open up; expand; bud; bunch

",kuntum -      (n) a plant bud; a flower bud ready to o...,menguntum -      (v) open up; expand; bud; bunch,,,,,,,,,,,,,,,BK,NotE,60000,40000,80000,B2U,kuntum,Can you list all derivatives of the Indonesian root wordkuntum,https://kbbi.kemdikbud.go.id/entri/kuntum,https://en.wiktionary.org/wiki/kuntum#Indonesian,,,
6782,,makzul,,"pemakzulan -      (n) deposing of a ruler; impeachment 
memakzulkan -      (v) dethrone; discharge; dismiss; relinq...

",pemakzulan -      (n) deposing of a ruler; impeachment ,memakzulkan -      (v) dethrone; discharge; dismiss; relinq...,,,,,,,,,,,,,,,BK,ARA,40000,60000,11000,B2U,makzul,Can you list all derivatives of the Indonesian root wordmakzul,https://kbbi.kemdikbud.go.id/entri/makzul,https://en.wiktionary.org/wiki/makzul#Indonesian,,,
6783,,gelegar,,"menggelegar -      (v) thunder; rumble; boom
gelegar -      (n) thunderous rumbling sound; (n) girde...
menggelegarkan -      (v) thunder; rumble; boom
",menggelegar -      (v) thunder; rumble; boom,gelegar -      (n) thunderous rumbling sound; (n) girde...,,,menggelegarkan -      (v) thunder; rumble; boom,,,,,,,,,,,,BK,NotE,40000,20000,35000,B2U,gelegar,Can you list all derivatives of the Indonesian root wordgelegar,https://kbbi.kemdikbud.go.id/entri/gelegar,https://en.wiktionary.org/wiki/gelegar#Indonesian,,,
6784,,artileri,,"artileri -      (n) artillery; large long-range guns


",artileri -      (n) artillery; large long-range guns,,,,,,,,,,,,,,,,BK,ENG,35000,10000,18000,B2U,artileri,Can you list all derivatives of the Indonesian root wordartileri,https://kbbi.kemdikbud.go.id/entri/artileri,https://en.wiktionary.org/wiki/artileri#Indonesian,,,
6785,,pana,,"terpana -      (v pass) surprised; amazed
pana -      (v base) surprise; amaze

",terpana -      (v pass) surprised; amazed,pana -      (v base) surprise; amaze,,,,,,,,,,,,,,,BK,NotE,35000,22000,45000,B2U,pana,Can you list all derivatives of the Indonesian root wordpana,https://kbbi.kemdikbud.go.id/entri/pana,https://en.wiktionary.org/wiki/pana#Indonesian,,,
6786,,ninik,,"ninik -      (n) (Minangkabau) grandmother (= nenek);...


",ninik -      (n) (Minangkabau) grandmother (= nenek);...,,,,,,,,,,,,,,,,BK,NotE,40000,n.a.,24000,B2U,ninik,Can you list all derivatives of the Indonesian root wordninik,https://kbbi.kemdikbud.go.id/entri/ninik,https://en.wiktionary.org/wiki/ninik#Indonesian,,,
6787,,hop,,"hop -      (n) (colq) (fm DUT) head; chief; (p) sto...


",hop -      (n) (colq) (fm DUT) head; chief; (p) sto...,,,,,,,,,,,,,,,,BK,NotE,40000,11000,22000,B2U,hop,Can you list all derivatives of the Indonesian root wordhop,https://kbbi.kemdikbud.go.id/entri/hop,https://en.wiktionary.org/wiki/hop#Indonesian,,,
6788,,skizofrenia,,"skizofrenia -      (n) schizophrenia; a mental disorder wit...


",skizofrenia -      (n) schizophrenia; a mental disorder wit...,,,,,,,,,,,,,,,,BK,ENG,35000,17000,26000,B2U,skizofrenia,Can you list all derivatives of the Indonesian root wordskizofrenia,https://kbbi.kemdikbud.go.id/entri/skizofrenia,https://en.wiktionary.org/wiki/skizofrenia#Indonesian,,,
6789,,pepet,,"kepepet -      (adj) squeezed; pressed; in a tight situ...
pepet -      (adj) clogged nasal passage; stopped up ...

",kepepet -      (adj) squeezed; pressed; in a tight situ...,pepet -      (adj) clogged nasal passage; stopped up ...,,,,,,,,,,,,,,,BK,NotE,45000,60000,45000,B2U,pepet,Can you list all derivatives of the Indonesian root wordpepet,https://kbbi.kemdikbud.go.id/entri/pepet,https://en.wiktionary.org/wiki/pepet#Indonesian,,,
6790,,sapih,,"menyapih -      (v pass) weaned; removed from; (v pass) ...
sapih -      (v) wean; remove from; (v) stop (= henti...
penyapihan -      (n) weaning; lining out (in forestry)
",menyapih -      (v pass) weaned; removed from; (v pass) ...,sapih -      (v) wean; remove from; (v) stop (= henti...,,,penyapihan -      (n) weaning; lining out (in forestry),,,,,,,,,,,,BK,ARA,80000,90000,150000,B2U,sapih,Can you list all derivatives of the Indonesian root wordsapih,https://kbbi.kemdikbud.go.id/entri/sapih,https://en.wiktionary.org/wiki/sapih#Indonesian,,,
6791,,bruder,,"bruder -      (n) brother (= saudara laki-laki); (n) R...
bruderan -      (n) Catholic seminary

",bruder -      (n) brother (= saudara laki-laki); (n) R...,bruderan -      (n) Catholic seminary,,,,,,,,,,,,,,,BK,DUT,50000,18000,150000,B2U,bruder,Can you list all derivatives of the Indonesian root wordbruder,https://kbbi.kemdikbud.go.id/entri/bruder,https://en.wiktionary.org/wiki/bruder#Indonesian,,,
6792,,rentenir,,"rentenir -      (n) rentier; lender; money lender; loan ...


",rentenir -      (n) rentier; lender; money lender; loan ...,,,,,,,,,,,,,,,,BK,ENG,35000,18000,26000,B2U,rentenir,Can you list all derivatives of the Indonesian root wordrentenir,https://kbbi.kemdikbud.go.id/entri/rentenir,https://en.wiktionary.org/wiki/rentenir#Indonesian,,,
6793,,onani,,"onani -      (n) masturbation; onanism
beronani -      (v) masturbate
mengonani -      (v) masturbate someone
",onani -      (n) masturbation; onanism,beronani -      (v) masturbate,,,mengonani -      (v) masturbate someone,,,,,,,,,,,,BK,DUT,35000,20000,100000,B2U,onani,Can you list all derivatives of the Indonesian root wordonani,https://kbbi.kemdikbud.go.id/entri/onani,https://en.wiktionary.org/wiki/onani#Indonesian,,,
6794,,bayak,,"bayak -      (adj) short and fat; obese; overweight; ...
kebayakan -      (n) plumpness; obesity; being overweight

",bayak -      (adj) short and fat; obese; overweight; ...,kebayakan -      (n) plumpness; obesity; being overweight,,,,,,,,,,,,,,,BK,NotE,45000,40000,60000,B2U,bayak,Can you list all derivatives of the Indonesian root wordbayak,https://kbbi.kemdikbud.go.id/entri/bayak,https://en.wiktionary.org/wiki/bayak#Indonesian,,,
6795,,gebuk,,"menggebuk -      (v) beat; pound; strike; clobber; thump;...
menggebuki -      (v pass) repeatedly pounded; beat; struc...
menggebukkan -      (v pass) person who pounds, beats, hits,...
",menggebuk -      (v) beat; pound; strike; clobber; thump;...,menggebuki -      (v pass) repeatedly pounded; beat; struc...,,,"menggebukkan -      (v pass) person who pounds, beats, hits,...",,,,,,,,,,,,BK,JAV,80000,80000,26000,B2U,gebuk,Can you list all derivatives of the Indonesian root wordgebuk,https://kbbi.kemdikbud.go.id/entri/gebuk,https://en.wiktionary.org/wiki/gebuk#Indonesian,,,
6796,,serempet,,"menyerempet -      (v) graze; scratch; brush against
serempetan -      (n) grazing or brushing against; scrape ...
keserempet -      (v) be grazed; brushed against; scratche...
",menyerempet -      (v) graze; scratch; brush against,serempetan -      (n) grazing or brushing against; scrape ...,,,keserempet -      (v) be grazed; brushed against; scratche...,,,,,,,,,,,,BK,JAV,60000,30000,24000,B2U,serempet,Can you list all derivatives of the Indonesian root wordserempet,https://kbbi.kemdikbud.go.id/entri/serempet,https://en.wiktionary.org/wiki/serempet#Indonesian,,,
6797,,kokok,,"kokok -      (n) crowing (of a cock); the sound made ...
berkokok -      (v) crow (of cocks); brag
kokokan -      (n) the sound made by a rooster (especia...
",kokok -      (n) crowing (of a cock); the sound made ...,berkokok -      (v) crow (of cocks); brag,,,kokokan -      (n) the sound made by a rooster (especia...,,,,,,,,,,,,BK,NotE,70000,100K+ (3-5),24000,B2U,kokok,Can you list all derivatives of the Indonesian root wordkokok,https://kbbi.kemdikbud.go.id/entri/kokok,https://en.wiktionary.org/wiki/kokok#Indonesian,,,
6798,,korsleting,,"korsleting -      (n) short circuit


",korsleting -      (n) short circuit,,,,,,,,,,,,,,,,BK,DUT,40000,45000,14000,B2U,korsleting,Can you list all derivatives of the Indonesian root wordkorsleting,https://kbbi.kemdikbud.go.id/entri/korsleting,https://en.wiktionary.org/wiki/korsleting#Indonesian,,,
6799,,kumpar,,"kumparan -      (n) bobbin; spool; reel; coil


",kumparan -      (n) bobbin; spool; reel; coil,,,,,,,,,,,,,,,,BK,,35000,28000,80000,B2U,kumpar,Can you list all derivatives of the Indonesian root wordkumpar,https://kbbi.kemdikbud.go.id/entri/kumpar,https://en.wiktionary.org/wiki/kumpar#Indonesian,,,
6800,,pasak,,"pasak -      (n) nail; wedge; peg; dowel; pin; screw;...


",pasak -      (n) nail; wedge; peg; dowel; pin; screw;...,,,,,,,,,,,,,,,,BK,NotE,40000,19000,60000,B2U,pasak,Can you list all derivatives of the Indonesian root wordpasak,https://kbbi.kemdikbud.go.id/entri/pasak,https://en.wiktionary.org/wiki/pasak#Indonesian,,,
6801,,mempan,,"mempan -      (adj) vulnerable; effective; able to be ...


",mempan -      (adj) vulnerable; effective; able to be ...,,,,,,,,,,,,,,,,BK,JAV,35000,13000,26000,B2U,mempan,Can you list all derivatives of the Indonesian root wordmempan,https://kbbi.kemdikbud.go.id/entri/mempan,https://en.wiktionary.org/wiki/mempan#Indonesian,,,
6802,,catut,,"mencatut -      (v) (from JAV) pull out (facial hair, na...
pencatutan -      (n) black marketing; profiteering; carry...
catut -      (n) (from JAV) pliers; tweezers; pincers...
","mencatut -      (v) (from JAV) pull out (facial hair, na...",pencatutan -      (n) black marketing; profiteering; carry...,,,catut -      (n) (from JAV) pliers; tweezers; pincers...,,,,,,,,,,,,BK,NotE,60000,100000,24000,B2U,catut,Can you list all derivatives of the Indonesian root wordcatut,https://kbbi.kemdikbud.go.id/entri/catut,https://en.wiktionary.org/wiki/catut#Indonesian,,,
6803,,kencur,,"kencur -      (n) greater galingale herb (root plant r...


",kencur -      (n) greater galingale herb (root plant r...,,,,,,,,,,,,,,,,BK,JAV,35000,60000,30000,B2U,kencur,Can you list all derivatives of the Indonesian root wordkencur,https://kbbi.kemdikbud.go.id/entri/kencur,https://en.wiktionary.org/wiki/kencur#Indonesian,,,
6804,,ampelas,,"ampelas -      non-standard spelling ((n) fig tree; (n) sandpaper)
mengampelas -      non-standard spelling ((v pass) rubbed with sandpaper)
pengampelasan -      non-standard spelling ((n) rubbing witth sandpaper)
",ampelas -      non-standard spelling ((n) fig tree; (n) sandpaper),mengampelas -      non-standard spelling ((v pass) rubbed with sandpaper),,,pengampelasan -      non-standard spelling ((n) rubbing witth sandpaper),,,,,,,,,,,,TB,NotE,60000,45000,60000,B2U,ampelas,Can you list all derivatives of the Indonesian root wordampelas,https://kbbi.kemdikbud.go.id/entri/ampelas,https://en.wiktionary.org/wiki/ampelas#Indonesian,,,
6805,,pastel,,"pastel -      (n) pastel; a lighter or softer shade of...


",pastel -      (n) pastel; a lighter or softer shade of...,,,,,,,,,,,,,,,,BK,ENG,35000,35000,24000,B2U,pastel,Can you list all derivatives of the Indonesian root wordpastel,https://kbbi.kemdikbud.go.id/entri/pastel,https://en.wiktionary.org/wiki/pastel#Indonesian,,,
6806,,mencit,,"mencit -      (n) mouse (esp. small mouse with soft ha...


",mencit -      (n) mouse (esp. small mouse with soft ha...,,,,,,,,,,,,,,,,BK,NotE,35000,n.a.,40000,B2U,mencit,Can you list all derivatives of the Indonesian root wordmencit,https://kbbi.kemdikbud.go.id/entri/mencit,https://en.wiktionary.org/wiki/mencit#Indonesian,,,
6807,,kanji,,"kanji -      (n) starch from rice; (n) Japanese Kanji...


",kanji -      (n) starch from rice; (n) Japanese Kanji...,,,,,,,,,,,,,,,,BK,,40000,14000,35000,B2U,kanji,Can you list all derivatives of the Indonesian root wordkanji,https://kbbi.kemdikbud.go.id/entri/kanji,https://en.wiktionary.org/wiki/kanji#Indonesian,,,
6808,,dapuk,,"mendapuk -      (v pass) (JAV) assigned someone the role...


",mendapuk -      (v pass) (JAV) assigned someone the role...,,,,,,,,,,,,,,,,BK,JAV,35000,n.a.,12000,B2U,dapuk,Can you list all derivatives of the Indonesian root worddapuk,https://kbbi.kemdikbud.go.id/entri/dapuk,https://en.wiktionary.org/wiki/dapuk#Indonesian,,,
6809,,dupa,,"dupa -      (n) incense; joss stick


",dupa -      (n) incense; joss stick,,,,,,,,,,,,,,,,BK,SAN,35000,15000,28000,B2U,dupa,Can you list all derivatives of the Indonesian root worddupa,https://kbbi.kemdikbud.go.id/entri/dupa,https://en.wiktionary.org/wiki/dupa#Indonesian,,,
6810,,tegah,,"menegah -      (v) prohibit; prevent; fight against; di...
tegah -      (n) prevention; prohibition; something n...
penegahan -      (n) prohibiting; preventing; fighting
",menegah -      (v) prohibit; prevent; fight against; di...,tegah -      (n) prevention; prohibition; something n...,,,penegahan -      (n) prohibiting; preventing; fighting,,,,,,,,,,,,BK,NotE,50000,100K+ (3-5),40000,B2U,tegah,Can you list all derivatives of the Indonesian root wordtegah,https://kbbi.kemdikbud.go.id/entri/tegah,https://en.wiktionary.org/wiki/tegah#Indonesian,,,
6811,,kerat,,"pengerat -      (n) cutter; slicer; apportioner; nibbler
kerat -      (n) a slice; piece; portion; fragment
mengerat -      (v) cut up; cut off; slice; intersect; g...
",pengerat -      (n) cutter; slicer; apportioner; nibbler,kerat -      (n) a slice; piece; portion; fragment,,,mengerat -      (v) cut up; cut off; slice; intersect; g...,,,,,,,,,,,,BK,NotE,60000,16000,40000,B2U,kerat,Can you list all derivatives of the Indonesian root wordkerat,https://kbbi.kemdikbud.go.id/entri/kerat,https://en.wiktionary.org/wiki/kerat#Indonesian,,,
6812,,tubruk,,"menubruk -      (v) collide with; crash into; hit; run i...
tubruk -      (n) collision; crashing into (= tumbuk)
tubrukan -      (n) collision; impact; crash; pileup
",menubruk -      (v) collide with; crash into; hit; run i...,tubruk -      (n) collision; crashing into (= tumbuk),,,tubrukan -      (n) collision; impact; crash; pileup,,,,,,,,,,,,BK,JAV,70000,60000,35000,B2U,tubruk,Can you list all derivatives of the Indonesian root wordtubruk,https://kbbi.kemdikbud.go.id/entri/tubruk,https://en.wiktionary.org/wiki/tubruk#Indonesian,,,
6813,,amandel,,"amandel -      (n) almond (= almon); (n) tonsils; the t...


",amandel -      (n) almond (= almon); (n) tonsils; the t...,,,,,,,,,,,,,,,,BK,DUT,40000,60000,60000,B2U,amandel,Can you list all derivatives of the Indonesian root wordamandel,https://kbbi.kemdikbud.go.id/entri/amandel,https://en.wiktionary.org/wiki/amandel#Indonesian,,,
6814,,kulai,,"terkulai -      (v pass) drooped; sagged
kulai -      (base) drooping; sagging; almost broken;...
berkulai -      (v) droop down; sag
",terkulai -      (v pass) drooped; sagged,kulai -      (base) drooping; sagging; almost broken;...,,,berkulai -      (v) droop down; sag,,,,,,,,,,,,BK,NotE,35000,45000,40000,B2U,kulai,Can you list all derivatives of the Indonesian root wordkulai,https://kbbi.kemdikbud.go.id/entri/kulai,https://en.wiktionary.org/wiki/kulai#Indonesian,,,
6815,,samawi,,"samawi -      (adj) celestial; heavenly; divine


",samawi -      (adj) celestial; heavenly; divine,,,,,,,,,,,,,,,,BK,,45000,70000,20000,B2U,samawi,Can you list all derivatives of the Indonesian root wordsamawi,https://kbbi.kemdikbud.go.id/entri/samawi,https://en.wiktionary.org/wiki/samawi#Indonesian,,,
6816,,jeblok,,"jeblok -      (adj) (colq) muddy; mired; bogged down; ...


",jeblok -      (adj) (colq) muddy; mired; bogged down; ...,,,,,,,,,,,,,,,,BK,NotE,40000,100K+ (3-5),11000,B2U,jeblok,Can you list all derivatives of the Indonesian root wordjeblok,https://kbbi.kemdikbud.go.id/entri/jeblok,https://en.wiktionary.org/wiki/jeblok#Indonesian,,,
6817,,peleton,,"peleton -      (n) platoon; small military unit of abou...


",peleton -      (n) platoon; small military unit of abou...,,,,,,,,,,,,,,,,BK,ENG,40000,11000,17000,B2U,peleton,Can you list all derivatives of the Indonesian root wordpeleton,https://kbbi.kemdikbud.go.id/entri/peleton,https://en.wiktionary.org/wiki/peleton#Indonesian,,,
6818,,seok,,"terseok-seok -      (v pass) feeling burdened with tired fee...
terseok -      (v) drag one's feet

",terseok-seok -      (v pass) feeling burdened with tired fee...,terseok -      (v) drag one's feet,,,,,,,,,,,,,,,BK,NotE,40000,100K+ (3-5),26000,B2U,seok,Can you list all derivatives of the Indonesian root wordseok,https://kbbi.kemdikbud.go.id/entri/seok,https://en.wiktionary.org/wiki/seok#Indonesian,,,
